READ SERR 1 2
@energy.pco
!
0.377734482 7.7148512E-2 5.31144524 0.140654281
0.52431649 6.94334954E-2 10.6734066 0.210173234
0.651611507 5.78615069E-2 13.0811758 0.254881859
0.763476491 5.40035069E-2 14.2338562 0.275207758
0.867626548 5.01464903E-2 14.755619 0.290782869
0.967921495 5.01484871E-2 14.4341459 0.287592143
1.07207 5.400002E-2 14.0698118 0.273626119
1.18393493 5.7864964E-2 12.4397831 0.248547241
1.30737495 6.55750036E-2 11.0253677 0.219805092
1.45009995 7.71500468E-2 8.81250381 0.181172356
1.60439503 7.71449804E-2 5.75495005 0.146412224
1.75869 7.71499872E-2 5.15490866 0.13856481
1.91298997 7.71499872E-2 5.26664829 0.140058547
2.06728506 7.71449804E-2 3.40082169 0.112550773
2.22158003 7.71499872E-2 3.26278901 0.110239431
2.37588 7.71501064E-2 3.65759587 0.116837367
2.53017521 7.71449804E-2 3.2555511 0.110246584
2.68447018 7.71499872E-2 3.03186107 0.106266677
2.83876991 7.71499872E-2 2.81583166 0.102410808
2.99306488 7.71449804E-2 2.73034215 0.100847483
3.14735985 7.71499872E-2 2.6929183 0.100150712
3.30166006 7.71499872E-2 2.41356993 9.48139876E-2
3.4559598 7.71499872E-2 2.17146802 8.99330229E-2
3.610255 7.71450996E-2 1.90713906 8.44488963E-2
3.76455021 7.71499872E-2 1.83997464 8.29517841E-2
3.91884995 7.71499872E-2 1.65374243 7.8483142E-2
4.07314491 7.71449804E-2 1.47878003 7.4217841E-2
4.22743988 7.71501064E-2 1.4526093 7.35557303E-2
4.38174009 7.7149868E-2 1.22168553 6.78663701E-2
4.53603506 7.71450996E-2 1.11373949 6.44092113E-2
4.69033003 7.7149868E-2 0.946061313 5.93611673E-2
4.84463024 7.71501064E-2 0.994478703 6.0861107E-2
4.99892521 7.71448612E-2 0.670480669 5.02515472E-2
5.15322018 7.71501064E-2 0.54007268 4.48505953E-2
5.30751991 7.7149868E-2 0.405986935 3.88864949E-2
5.46181488 7.71450996E-2 0.409736931 3.90668809E-2
5.61610985 7.71501064E-2 0.342666805 3.57254855E-2
5.77041006 7.7149868E-2 0.294247419 3.35218571E-2
5.92471027 7.71501064E-2 0.271898687 3.22563238E-2
6.07900524 7.71448612E-2 0.27936694 3.22585143E-2
6.23330021 7.71501064E-2 0.257000118 3.09391785E-2
6.38759995 7.7149868E-2 0.223479047 2.88510211E-2
6.55732489 9.25750732E-2 0.201762319 2.54076272E-2
6.74248028 9.258008E-2 0.152089521 2.21660491E-2
6.91992474 8.48648548E-2 0.128669754 2.08729915E-2
7.12436962 0.11958003 9.61218402E-2 1.51981981E-2
7.34038496 9.643507E-2 0.113232046 1.83686633E-2
7.54096985 0.104150057 9.38080624E-2 1.60879493E-2
7.75312519 0.108005047 8.51386338E-2 1.50505267E-2
7.93056488 6.94348812E-2 5.38005121E-2 1.49215776E-2
