READ SERR 1 2
@energy.pco
!
0.377734482 7.7148512E-2 8.94304371 0.182511106
0.501172006 4.6288982E-2 15.9976997 0.316358209
0.586035013 3.85740101E-2 19.0408707 0.378679872
0.659325957 3.47169936E-2 21.4377117 0.421238959
0.728760004 3.47170234E-2 22.604763 0.432552785
0.794336021 3.08589935E-2 23.447401 0.467268884
0.856054544 3.08595002E-2 23.4470177 0.467261225
0.917773485 3.08595002E-2 23.7170582 0.469944239
0.979491472 3.08584869E-2 23.8761425 0.471709311
1.04120994 3.08600068E-2 24.126379 0.473978281
1.10678506 3.47149968E-2 23.1772366 0.438008606
1.17621994 3.47200036E-2 21.3365364 0.42038852
1.24951506 3.85749936E-2 19.6884747 0.382968873
1.33051991 4.24299836E-2 17.8861256 0.348042339
1.41924 4.629004E-2 16.4318752 0.319381803
1.52339005 5.78599572E-2 12.838172 0.252506703
1.65840006 7.71500468E-2 8.76035881 0.180635542
1.81269503 7.71449804E-2 8.77583313 0.180800959
1.96698999 7.71500468E-2 7.91113997 0.171657115
2.12129021 7.71499872E-2 5.43425703 0.142269745
2.27558517 7.71449804E-2 5.96354389 0.149135098
2.42988014 7.71499872E-2 6.08979464 0.150698602
2.58417988 7.71499872E-2 5.49012709 0.142999217
2.73848009 7.71499872E-2 5.20332909 0.139214054
2.89277506 7.71449804E-2 4.79392958 0.133629501
3.04707003 7.71499872E-2 4.49937105 0.129454866
3.20137 7.71501064E-2 4.32058144 0.12685664
3.35566521 7.71449804E-2 3.69881272 0.117378272
3.50996017 7.71499872E-2 3.56448531 0.115223445
3.66425991 7.71499872E-2 3.22181797 0.109545097
3.81855488 7.71449804E-2 2.76386595 0.101464711
3.97285008 7.71501064E-2 2.6258707 9.88960117E-2
4.12715006 7.7149868E-2 2.21244264 9.07776207E-2
4.28144503 7.71450996E-2 1.99653625 8.62372294E-2
4.43573999 7.7149868E-2 2.00758672 8.64728838E-2
4.59004021 7.71501064E-2 1.63884127 7.81286955E-2
4.74433517 7.71448612E-2 1.43035877 7.29926899E-2
4.89863014 7.71501064E-2 1.3296963 7.0374988E-2
5.05292988 7.71501064E-2 0.879014909 5.72189949E-2
5.20722485 7.71448612E-2 0.778502524 5.41071892E-2
5.36151981 7.71501064E-2 0.741203249 5.25425039E-2
5.51582003 7.7149868E-2 0.60711807 4.75531593E-2
5.67012024 7.71501064E-2 0.473029196 4.1974552E-2
5.82441521 7.71448612E-2 0.473061353 4.19774093E-2
5.97871017 7.71501064E-2 0.413434952 3.92415114E-2
6.13300991 7.7149868E-2 0.446958095 4.08015065E-2
6.28730488 7.71450996E-2 0.376212984 3.74345928E-2
6.44159985 7.71501064E-2 0.301695794 3.35217528E-2
6.59590006 7.7149868E-2 0.268174857 3.1604711E-2
6.75405502 8.10050964E-2 0.305075169 3.28971036E-2
6.91992474 8.48648548E-2 0.213320911 2.68759094E-2
7.0973649 9.25750732E-2 0.155201778 2.19488461E-2
7.28637505 9.643507E-2 0.116211839 1.86087862E-2
7.46767521 8.48648548E-2 0.155758128 2.29652822E-2
7.67212009 0.11958003 8.41066092E-2 1.4617159E-2
7.8842802 9.258008E-2 0.114843108 1.88800897E-2
