READ SERR 1 2
@energy.pco
!
0.377734482 7.7148512E-2 10.5460167 0.449683636
0.532031476 7.71484822E-2 21.6289291 0.643992007
0.68632853 7.71485269E-2 24.8310699 0.690018237
0.840625048 7.71479905E-2 27.5923996 0.727376223
0.994921505 7.71484971E-2 28.4358997 0.738408029
1.14921999 7.71499872E-2 26.613802 0.714351833
1.30351496 7.714504E-2 23.4707355 0.67086637
1.45781004 7.71499872E-2 19.0208149 0.603911459
1.61211002 7.71499872E-2 12.079751 0.48203212
1.76640499 7.71449804E-2 9.81783199 0.433890969
1.92069995 7.71499872E-2 11.3894796 0.467316031
2.07499981 7.71499872E-2 7.89977407 0.389193922
2.22930002 7.71499872E-2 8.16821289 0.395751208
2.38359499 7.71450996E-2 8.16873074 0.395776272
2.53788996 7.71499872E-2 7.34372187 0.375246644
2.69219017 7.71499872E-2 6.80684423 0.361269772
2.84648514 7.71449804E-2 7.01821566 0.366848022
3.00078011 7.71499872E-2 5.82895947 0.33431375
3.15507984 7.71499872E-2 5.50299788 0.324831694
3.30937481 7.71449804E-2 5.65675879 0.32934922
3.46366978 7.71499872E-2 4.71685553 0.300735712
3.61796999 7.71501064E-2 4.46758366 0.292681128
3.77226496 7.71449804E-2 4.4487052 0.29207179
3.92655993 7.7149868E-2 3.70062804 0.266377032
4.08086014 7.71501064E-2 3.7006166 0.266376197
4.23515511 7.71450996E-2 3.25982189 0.250016928
4.38945007 7.7149868E-2 2.64604497 0.225246295
4.54374981 7.71501064E-2 2.41594648 0.216931075
4.69805002 7.7149868E-2 1.99412072 0.195539623
4.85234499 7.71450996E-2 2.01341939 0.196489617
5.00663996 7.7149868E-2 1.57228756 0.173630118
5.16094017 7.71501064E-2 1.32301831 0.159272686
5.31523514 7.71450996E-2 1.47650754 0.168263659
5.47338486 8.1004858E-2 0.730469763 0.11549741
5.63925505 8.48650932E-2 0.94127816 0.128091723
5.82441521 0.100294828 0.545728326 8.97171795E-2
6.01342964 8.87200832E-2 0.783662796 0.114308968
6.20244026 0.10029006 0.634254932 9.67229754E-2
6.41459513 0.111865044 0.462835819 7.82335326E-2
6.62675476 0.100294828 0.51622951 8.72587115E-2
6.87362957 0.146579981 0.312853009 5.61900586E-2
7.15907955 0.138870001 0.308917761 5.93096986E-2
7.46381998 0.16587019 0.222958982 4.45917957E-2
7.78784513 0.158154964 0.215128675 4.48574312E-2
7.97300005 2.69999504E-2 5.47886156E-2 5.47886156E-2
