READ SERR 1 2
@energy.pco
!
0.366162002 6.5576002E-2 11.6649771 0.226089209
0.470312476 3.85745019E-2 20.7986832 0.393620878
0.539745986 3.08589935E-2 26.082674 0.49282819
0.597607017 2.70020068E-2 28.988905 0.555428624
0.647753477 2.31445134E-2 31.523571 0.62561053
0.694042504 2.31444836E-2 32.9141769 0.639260888
0.740332007 2.314502E-2 33.7700806 0.647749782
0.786621511 2.31444836E-2 34.6772156 0.656158447
0.832910538 2.31445134E-2 34.9379005 0.658619761
0.879199505 2.31444836E-2 33.9322701 0.649072289
0.925488472 2.31445134E-2 33.9818878 0.649546266
0.971777499 2.31444836E-2 33.6839523 0.646692991
1.01806605 2.31440365E-2 34.2929878 0.652755678
1.06435502 2.31449604E-2 33.7329216 0.647156239
1.11064506 2.314502E-2 31.994669 0.630505502
1.16078997 2.700001E-2 30.2149734 0.567073703
1.21479499 2.70049572E-2 28.6877937 0.552506268
1.26880002 2.700001E-2 28.0544815 0.546423733
1.32665992 3.08600068E-2 26.0631943 0.492636055
1.38838005 3.08600068E-2 23.9587708 0.472329021
1.45395494 3.47149968E-2 21.786602 0.424665093
1.53110504 4.24349904E-2 17.0985012 0.340272874
1.63139999 5.78600168E-2 12.9275541 0.253384054
1.75483501 6.55750036E-2 11.6257153 0.225710139
1.88213003 6.17200136E-2 12.454277 0.240800083
2.02099514 7.71449804E-2 9.38671494 0.186987832
2.17529011 7.71499872E-2 7.85155201 0.171009481
2.32958984 7.71499872E-2 7.97818995 0.172383085
2.48389006 7.71499872E-2 8.15324783 0.174264044
2.63818502 7.71449804E-2 7.07356024 0.162321314
2.79247999 7.71501064E-2 7.02094507 0.161711127
2.9467802 7.71499872E-2 6.25740385 0.152665019
3.10107517 7.71449804E-2 6.26153469 0.152720362
3.25537014 7.71499872E-2 5.70243168 0.14583306
3.40966988 7.71499872E-2 5.11021328 0.137962788
3.56396484 7.71449804E-2 4.64865875 0.131589234
3.71825981 7.71499872E-2 4.07103729 0.123138815
3.87256002 7.71499872E-2 3.74326825 0.11807771
4.02685499 7.71450996E-2 3.37474227 0.112118304
4.18114996 7.7149868E-2 3.02441645 0.10613621
4.33545017 7.71501064E-2 2.68174028 0.100081272
4.48974514 7.71448612E-2 2.39138103 9.45271775E-2
4.64404011 7.71501064E-2 2.08579803 8.81410539E-2
4.79833984 7.71501064E-2 2.06717491 8.77466872E-2
4.95264006 7.7149868E-2 1.50848365 7.51420036E-2
5.10693502 7.71450996E-2 1.08766532 6.36507943E-2
5.26122999 7.7149868E-2 0.908814788 5.81809059E-2
5.4155302 7.71501064E-2 0.867840946 5.68541512E-2
5.56982517 7.71448612E-2 0.819476366 5.52490838E-2
5.72412014 7.71501064E-2 0.625739396 4.82768454E-2
5.87841988 7.71501064E-2 0.599666953 4.72603738E-2
6.03271484 7.71448612E-2 0.551284075 4.53152731E-2
6.18700981 7.71501064E-2 0.465579927 4.16427329E-2
6.34131002 7.7149868E-2 0.432059497 4.01157178E-2
6.49560499 7.71450996E-2 0.357588589 3.64962332E-2
6.65375996 8.10098648E-2 0.358264863 3.56486849E-2
6.81191492 7.71450996E-2 0.279366076 3.22584175E-2
6.96621037 7.71501064E-2 0.309145063 3.39330807E-2
7.13208008 8.87198448E-2 0.158706993 2.26724278E-2
7.30180502 8.10050964E-2 0.173821896 2.48316992E-2
7.48310471 0.100294828 0.123199992 1.87878218E-2
7.67597485 9.25750732E-2 0.114849314 1.88811105E-2
7.85341501 8.48650932E-2 0.152371645 2.27142256E-2
7.96142483 2.31449604E-2 0.111739524 3.72465104E-2
