READ SERR 1 2
@energy.pco
!
0.373876989 7.32910037E-2 14.6618719 0.28871128
0.485742003 3.85740101E-2 27.1771927 0.541812837
0.559033036 3.47169936E-2 32.2968636 0.622591972
0.62460947 3.08595002E-2 36.5500641 0.702496231
0.682471037 2.70020068E-2 39.9507332 0.785161018
0.736474991 2.70020068E-2 41.0000381 0.795405328
0.790478528 2.70015001E-2 42.806263 0.812744617
0.844482005 2.7001977E-2 44.6417923 0.829979599
0.898486018 2.70020068E-2 43.8701973 0.823064446
0.952489972 2.70020068E-2 43.7467499 0.821616709
1.00649595 2.70039737E-2 42.0308495 0.805312872
1.06049991 2.700001E-2 41.7283783 0.802468836
1.11450005 2.700001E-2 39.9382553 0.785067439
1.16850495 2.70050168E-2 39.7302704 0.782948017
1.2263701 3.08600068E-2 37.4810905 0.711381316
1.28808999 3.08600068E-2 34.9967537 0.687401116
1.35366511 3.47149968E-2 32.9708595 0.629072845
1.42309499 3.47149968E-2 30.3183098 0.60323745
1.50024509 4.24349904E-2 25.4114189 0.499513
1.60054004 5.78600168E-2 18.8025646 0.367971033
1.72783506 6.94350004E-2 15.8781595 0.308677673
1.85898495 6.17149472E-2 17.4052925 0.342799246
1.99399495 7.32950568E-2 14.5757895 0.287854552
2.14443493 7.71449804E-2 10.9209957 0.242868766
2.2987299 7.71499872E-2 12.2110624 0.256804824
2.45303011 7.71499872E-2 11.9356251 0.253892004
2.60732508 7.71449804E-2 10.6725454 0.240090266
2.76162004 7.71499872E-2 10.158783 0.234232575
2.91591978 7.71499872E-2 10.2073898 0.234792277
3.07021499 7.71450996E-2 9.58691311 0.227551445
3.22451019 7.71499872E-2 8.97602177 0.220175207
3.37880993 7.71499872E-2 8.14430904 0.209726632
3.5331049 7.71449804E-2 7.49670744 0.20136708
3.68739986 7.71499872E-2 6.9075408 0.193147093
3.84170008 7.71499872E-2 6.23784924 0.18354556
3.99599504 7.71450996E-2 5.49829674 0.172327384
4.15029001 7.7149868E-2 5.17931318 0.167248741
4.30459023 7.71501064E-2 4.68243027 0.159023672
4.45888996 7.7149868E-2 3.75351691 0.142379016
4.61318493 7.71450996E-2 3.65652943 0.140531838
4.7674799 7.7149868E-2 3.20264101 0.13151671
4.92177963 7.71501064E-2 2.90559125 0.125268936
5.07607508 7.71450996E-2 2.17663431 0.108425878
5.23037004 7.7149868E-2 1.73363876 9.67622772E-2
5.38467026 7.71501064E-2 1.65262246 9.44741368E-2
5.53896523 7.71448612E-2 1.43669105 8.8089183E-2
5.69326019 7.71501064E-2 1.24756789 8.2083948E-2
5.84755993 7.7149868E-2 1.19356441 8.0287829E-2
6.0018549 7.71450996E-2 0.939787507 7.12451041E-2
6.15614986 7.71501064E-2 0.950527966 7.16487393E-2
6.31045008 7.7149868E-2 0.788508594 6.52574375E-2
6.46474504 7.71450996E-2 0.712942243 6.20536581E-2
6.61904001 7.7149868E-2 0.772306383 6.45835027E-2
6.77334023 7.71501064E-2 0.534671962 5.37365563E-2
6.92763996 7.7149868E-2 0.491467685 5.15198112E-2
7.08579493 8.10050964E-2 0.349772245 4.24161144E-2
7.24394512 7.71450996E-2 0.291658193 3.96896526E-2
7.39824009 7.7149868E-2 0.253834963 3.70256342E-2
7.56025505 8.48650932E-2 0.255307168 3.54047343E-2
7.74155521 9.64348316E-2 0.185790405 2.83327717E-2
7.9189949 8.10050964E-2 0.19546096 3.17079537E-2
