READ SERR 1 2
@energy.pco
!
0.358447492 5.78615069E-2 17.5484333 0.337282836
0.447167993 3.08589935E-2 33.1833878 0.635793567
0.505028963 2.70020068E-2 39.4930496 0.740682781
0.555175543 2.31445134E-2 44.4546928 0.848798692
0.60146451 2.31444836E-2 46.577816 0.868831873
0.643896461 1.92874968E-2 49.2994347 0.979158461
0.682471037 1.928702E-2 52.1984062 1.00754857
0.721045017 1.92869902E-2 55.8352661 1.04205823
0.759618998 1.92869902E-2 57.2744179 1.05540228
0.798192978 1.928702E-2 58.2078362 1.06396687
0.836767554 1.92874968E-2 56.9617538 1.05250382
0.875342011 1.92869902E-2 57.7800674 1.06005096
0.913915992 1.92869902E-2 56.5353928 1.04857111
0.952489972 1.928702E-2 58.0716972 1.06272185
0.991063476 1.92864835E-2 54.0863647 1.02562189
1.02963996 1.929003E-2 56.0792503 1.04425025
1.06821501 1.92849636E-2 55.6855316 1.04071474
1.10678506 1.92850232E-2 53.8765106 1.023669
1.14535999 1.92899704E-2 50.0125809 0.986535132
1.18393493 1.92850232E-2 49.8114586 0.984293163
1.22250998 1.92899704E-2 49.7209053 0.983271956
1.26494503 2.314502E-2 45.5233307 0.858930767
1.31123495 2.314502E-2 44.0485649 0.845214128
1.3575201 2.31400132E-2 43.2962341 0.837747633
1.40766501 2.70049572E-2 39.2109375 0.737992227
1.46552992 3.08600068E-2 34.3248405 0.645916224
1.53110504 3.47149968E-2 29.5407314 0.564965546
1.6082499 4.24299836E-2 23.6478024 0.457223862
1.70082998 5.01500368E-2 18.8406887 0.375389993
1.80112505 5.01449704E-2 19.8224964 0.385066211
1.89756 4.629004E-2 21.4651661 0.417054951
2.00170994 5.78600168E-2 16.3819847 0.32588467
2.13672018 7.71499872E-2 12.6651907 0.248146325
2.28329992 6.94299936E-2 13.5277958 0.270339727
2.42602491 7.32949972E-2 13.2954998 0.260846555
2.57646513 7.71449804E-2 11.9755812 0.241401881
2.7307601 7.71499872E-2 11.2455225 0.233825475
2.88505983 7.71499872E-2 10.7641964 0.228766695
3.0393548 7.71449804E-2 10.3516083 0.224346876
3.19365001 7.71501064E-2 9.35909939 0.213313669
3.34794998 7.71499872E-2 8.67358875 0.205353171
3.50224495 7.71449804E-2 7.89620113 0.196061566
3.65653992 7.71499872E-2 6.88928032 0.183015943
3.81084013 7.71499872E-2 6.3253026 0.175364882
3.9651401 7.71501064E-2 5.62518358 0.165375054
4.11943531 7.71448612E-2 5.01292849 0.156121314
4.27373028 7.71501064E-2 4.5166769 0.148187369
4.42803001 7.7149868E-2 4.32221556 0.14496246
4.58232498 7.71450996E-2 3.62232804 0.132711828
4.73661995 7.7149868E-2 3.30608177 0.126782447
4.89091969 7.71501064E-2 2.93656945 0.119487315
5.04521513 7.71450996E-2 2.29981375 0.105745547
5.1995101 7.7149868E-2 1.45370352 8.40698481E-2
5.35381031 7.71501064E-2 1.46828473 8.44902918E-2
5.50810528 7.71448612E-2 1.35655391 8.12147558E-2
5.66240025 7.71501064E-2 1.14253938 7.4531056E-2
5.81669998 7.7149868E-2 1.15226674 7.48477653E-2
5.97099495 7.71450996E-2 0.899504304 6.61328733E-2
6.12528992 7.7149868E-2 0.870277405 6.50475845E-2
6.27958965 7.71501064E-2 0.704971135 5.85446656E-2
6.43389034 7.71501064E-2 0.661214292 5.66986576E-2
6.58818531 7.71448612E-2 0.568877459 5.30403443E-2
6.74248028 7.71501064E-2 0.48132512 4.83749956E-2
6.90063477 8.1004858E-2 0.472311974 4.67658564E-2
7.05879021 7.71501064E-2 0.393811464 4.37568277E-2
7.21308517 7.71448612E-2 0.335491836 4.03884687E-2
7.36738014 7.71501064E-2 0.228507876 3.33313011E-2
7.52167988 7.71501064E-2 0.27712658 3.67063135E-2
7.67597485 7.71448612E-2 0.228523418 3.3333566E-2
7.84184504 8.872509E-2 0.25788331 3.30185741E-2
7.9652853 3.47149372E-2 0.205294386 4.70977612E-2
