READ SERR 1 2
@energy.pco
!
0.350732505 5.01465052E-2 14.1031208 0.279722184
0.431738496 3.08595002E-2 25.4828777 0.478937179
0.485742509 2.31444985E-2 31.3609447 0.613506854
0.528173983 1.92869902E-2 36.7259636 0.728422403
0.566748023 1.928702E-2 37.5468407 0.735646904
0.605322003 1.92869902E-2 39.7792625 0.758006513
0.643896461 1.92874968E-2 43.2634926 0.789616346
0.682471037 1.928702E-2 44.7191963 0.802533507
0.721045017 1.92869902E-2 45.4537849 0.809867501
0.755761504 1.54294968E-2 47.6360321 0.92606324
0.786620975 1.54300034E-2 48.8946381 0.938202024
0.817480505 1.54294968E-2 48.5901909 0.935638368
0.848340034 1.54300034E-2 50.3708382 0.952599823
0.879199505 1.54294968E-2 48.6442032 0.936157823
0.910058498 1.54294968E-2 48.5001793 0.934425175
0.940917969 1.54300034E-2 46.4463081 0.91476512
0.971777499 1.54294968E-2 48.4641724 0.934078276
1.00263846 1.54314935E-2 47.6658707 0.926643074
1.03349996 1.54300332E-2 45.0600319 0.901020169
1.06436002 1.54299736E-2 45.6542854 0.9065817
1.09907508 1.92850232E-2 43.9460182 0.795606732
1.13764501 1.92849636E-2 43.7300987 0.793650985
1.17621994 1.929003E-2 41.1409988 0.770235479
1.21479499 1.92849636E-2 40.3163834 0.762044132
1.25337005 1.929003E-2 39.28339 0.752119362
1.29194498 1.92849636E-2 36.5137672 0.725788414
1.3343749 2.314502E-2 34.9727249 0.647865295
1.38066506 2.314502E-2 33.4005127 0.633135319
1.43080997 2.700001E-2 29.6090431 0.551923633
1.484815 2.70049572E-2 26.7234879 0.524292409
1.54268003 3.08600068E-2 23.0161247 0.455162883
1.6121099 3.85699868E-2 18.4585094 0.364604741
1.69696999 4.629004E-2 15.4460869 0.304567009
1.78955007 4.62899804E-2 15.7521486 0.307450473
1.88212991 4.62899804E-2 16.1842079 0.311638415
1.98242497 5.40049672E-2 13.3938293 0.262472779
2.10971999 7.32901096E-2 9.54729366 0.190224394
2.25244522 6.94350004E-2 10.0213633 0.200227126
2.39131021 6.94299936E-2 10.1421108 0.201437056
2.53788996 7.71499872E-2 9.20645332 0.182065219
2.69219017 7.71499872E-2 8.6375761 0.176424026
2.84648514 7.71449804E-2 8.25285912 0.172384068
3.00078011 7.71499872E-2 7.92107868 0.168877959
3.15507984 7.71499872E-2 7.57183123 0.165113002
3.30937481 7.71449804E-2 7.03221369 0.159125924
3.46366978 7.71499872E-2 6.27925491 0.150360882
3.61796999 7.71501064E-2 5.44393301 0.140002847
3.77226496 7.71449804E-2 4.7277503 0.130473465
3.92655993 7.7149868E-2 4.31699467 0.124672852
4.08086014 7.71501064E-2 3.82011437 0.117389053
4.23515511 7.71450996E-2 3.48909616 0.112085916
4.38945007 7.7149868E-2 3.2656498 0.108434118
4.54374981 7.71501064E-2 2.69316244 9.84717757E-2
4.69805002 7.7149868E-2 2.41593266 9.32660475E-2
4.85234499 7.71450996E-2 2.16403174 8.82726982E-2
5.00663996 7.7149868E-2 1.56621563 7.52667263E-2
5.16094017 7.71501064E-2 1.11254978 6.3290745E-2
5.31523514 7.71450996E-2 1.00099969 6.00359738E-2
5.46953011 7.7149868E-2 0.882121503 5.63566722E-2
5.62382984 7.71501064E-2 0.756101787 5.21759801E-2
5.77812481 7.71448612E-2 0.7417503 5.16801924E-2
5.93241978 7.71501064E-2 0.565276086 4.51139435E-2
6.08671999 7.7149868E-2 0.532873392 4.38019224E-2
6.24101496 7.71450996E-2 0.507701278 4.27561626E-2
6.39530993 7.7149868E-2 0.442860991 3.99314314E-2
6.54961014 7.71501064E-2 0.417656213 3.87784056E-2
6.71162033 8.48600864E-2 0.34697637 3.3701323E-2
6.87363005 7.7149868E-2 0.331245601 3.45347412E-2
7.03564501 8.48650932E-2 0.222575486 2.69912425E-2
7.19765472 7.71448612E-2 0.201640859 2.69453917E-2
7.37123966 9.64400768E-2 0.138255104 1.9955406E-2
7.5564003 8.87200832E-2 0.125237837 1.98018402E-2
7.72997999 8.4859848E-2 0.121114731 1.99111402E-2
7.90356493 8.872509E-2 0.137753844 2.12339088E-2
7.99614525 3.85499001E-3 0.216170043 0.12480583
